GeneName,URL
CGS1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G01120
CA1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G01500
AT3G01640,HTTPS://biocyc.org/gene?orgid=META&id=AT3G01640
SOX,HTTPS://biocyc.org/gene?orgid=META&id=AT3G01910
AK3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02020
MPPB,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02090
RGP1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02230
PMI1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02570
STE1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02580
IPP2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02780
VTC4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02870
ILR1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G02875
at3g03100,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03100
UGP,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03250
LCAT3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03310
AT3G03480,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03480
NPC3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03520
NPC4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03530
NPC5,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03540
CS26,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03630
AtMS2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G03780
ChlADR,HTTPS://biocyc.org/gene?orgid=META&id=AT3G04000
ZDS,HTTPS://biocyc.org/gene?orgid=META&id=AT3G04870
LACS6,HTTPS://biocyc.org/gene?orgid=META&id=AT3G05970
TSC10A,HTTPS://biocyc.org/gene?orgid=META&id=AT3G06060
AT3G06350,HTTPS://biocyc.org/gene?orgid=META&id=AT3G06350
SFR2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G06510
AGK1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G06580
AT3G06860,HTTPS://biocyc.org/gene?orgid=META&id=AT3G06860
UGT80A2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G07020
AF489530,HTTPS://biocyc.org/gene?orgid=META&id=AT3G07270
TK1a,HTTPS://biocyc.org/gene?orgid=META&id=AT3G07800
at3g08610,HTTPS://biocyc.org/gene?orgid=META&id=AT3G08610
HY2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G09150
BGLU23,HTTPS://biocyc.org/gene?orgid=META&id=AT3G09260
ADK1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G09820
DHFS/FPGS3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G10160
LYC,HTTPS://biocyc.org/gene?orgid=META&id=AT3G10230
AT3g10370,HTTPS://biocyc.org/gene?orgid=META&id=AT3G10370
MES17,HTTPS://biocyc.org/gene?orgid=META&id=AT3G10870
MSD1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G10920
FAD7,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11170
AT3G11430,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11430
BSMT1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11480
DGD1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11670
FOLB1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11750
FAR2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G11980
FAD2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G12120
at3g12260,HTTPS://biocyc.org/gene?orgid=META&id=AT3G12260
S8H,HTTPS://biocyc.org/gene?orgid=META&id=AT3G12900
SAT1-a,HTTPS://biocyc.org/gene?orgid=META&id=AT3G13110
F6'H1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G13610
CYP90D1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G13730
AT3G14390,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14390
GLO1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14420
NCED3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14440
GGPS3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14550
RHM3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14790
PPC3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G14940
COXVb,HTTPS://biocyc.org/gene?orgid=META&id=AT3G15640
PLD,HTTPS://biocyc.org/gene?orgid=META&id=AT3G15730
AT3G15820,HTTPS://biocyc.org/gene?orgid=META&id=AT3G15820
ADS3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G15850
NSP3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G16390
NSP1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G16400
NSP4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G16410
MPPA2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G16480
PLD,HTTPS://biocyc.org/gene?orgid=META&id=AT3G16785
PYD1A,HTTPS://biocyc.org/gene?orgid=META&id=AT3G17810
GLN1;3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G17820
NMT,HTTPS://biocyc.org/gene?orgid=META&id=AT3G18000
AtCoaC,HTTPS://biocyc.org/gene?orgid=META&id=AT3G18030
IPT8,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19160
CYP707A4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19270
FUT11,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19280
CAD4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19450
BCAT4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19710
DIM,HTTPS://biocyc.org/gene?orgid=META&id=AT3G19820
AT3G20330,HTTPS://biocyc.org/gene?orgid=META&id=AT3G20330
NADK1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21070
4CL5,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21230
4CL2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21240
UGT84A2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21560
icl,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21720
UGT71B1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21750
UGT71B6,HTTPS://biocyc.org/gene?orgid=META&id=AT3G21780
POP2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G22200-LER
AOX1a,HTTPS://biocyc.org/gene?orgid=META&id=AT3G22370
HISN5A,HTTPS://biocyc.org/gene?orgid=META&id=AT3G22425
HMT3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G22740
APS1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G22890
AtFAO3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G23410
CYN,HTTPS://biocyc.org/gene?orgid=META&id=AT3G23490
RNR2A,HTTPS://biocyc.org/gene?orgid=META&id=AT3G23580
IPT7,HTTPS://biocyc.org/gene?orgid=META&id=AT3G23630
BAM1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G23920
GFAT,HTTPS://biocyc.org/gene?orgid=META&id=AT3G24090
NCED6,HTTPS://biocyc.org/gene?orgid=META&id=AT3G24220
AMT1.3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G24300
REF1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G24503
FATA,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25110
CYP82G1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25180
AAPT2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25585
AOC2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25770
AT3G25810,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25810
TPS-Cin,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25820
AT3G25830,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25830
HMT1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G25900
PRXQ,HTTPS://biocyc.org/gene?orgid=META&id=AT3G26060
GapA-1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G26650
CYP71B15,HTTPS://biocyc.org/gene?orgid=META&id=AT3G26830
CYC11,HTTPS://biocyc.org/gene?orgid=META&id=AT3G27240
CSLC4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G28180
AtCM1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G29200
PHS1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G29320
PMaT2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G29670
CYP85A2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G30180
POX1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G30775
SUS4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G43190
AAO2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G43600
NIT2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G44300
NIT1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G44310
NIT3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G44320
AT3G44860,HTTPS://biocyc.org/gene?orgid=META&id=AT3G44860
PAO,HTTPS://biocyc.org/gene?orgid=META&id=AT3G44880
<i>AtST3a</i>,HTTPS://biocyc.org/gene?orgid=META&id=AT3G45070
LOX2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G45140
DUT,HTTPS://biocyc.org/gene?orgid=META&id=AT3G46940
PHS2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G46970
At3G47520,HTTPS://biocyc.org/gene?orgid=META&id=AT3G47520
SDH7-1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G47833
ALDH10A9,HTTPS://biocyc.org/gene?orgid=META&id=AT3G48170
CYP94B3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G48520
at3g48680,HTTPS://biocyc.org/gene?orgid=META&id=AT3G48680
AT3G48720,HTTPS://biocyc.org/gene?orgid=META&id=AT3G48720
AAE3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G48990
BCAT3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G49680
CYP90B1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G50660
UGT72E1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G50740
MUR1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G51160
F3H,HTTPS://biocyc.org/gene?orgid=META&id=AT3G51240
CHLG,HTTPS://biocyc.org/gene?orgid=META&id=AT3G51820
ACX4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G51840
SEX4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G52180
FK,HTTPS://biocyc.org/gene?orgid=META&id=AT3G52940
LUT1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G53130
AUD3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G53320
UXS1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G53520
UPP,HTTPS://biocyc.org/gene?orgid=META&id=AT3G53900
HCEF1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G54050-WS
PYRE-F,HTTPS://biocyc.org/gene?orgid=META&id=AT3G54470
KDSD,HTTPS://biocyc.org/gene?orgid=META&id=AT3G54690
PGPS2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G55030
AT3g55120,HTTPS://biocyc.org/gene?orgid=META&id=AT3G55120
CER10,HTTPS://biocyc.org/gene?orgid=META&id=AT3G55360
CTIMC,HTTPS://biocyc.org/gene?orgid=META&id=AT3G55440
DHFS/FPGS4,HTTPS://biocyc.org/gene?orgid=META&id=AT3G55630
PPD6,HTTPS://biocyc.org/gene?orgid=META&id=AT3G56650
CHL27,HTTPS://biocyc.org/gene?orgid=META&id=AT3G56940
CBL1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G57050
AT3G57520,HTTPS://biocyc.org/gene?orgid=META&id=AT3G57520
PURA,HTTPS://biocyc.org/gene?orgid=META&id=AT3G57610
at3g57785,HTTPS://biocyc.org/gene?orgid=META&id=AT3G57785
PAO3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G59050
FTA,HTTPS://biocyc.org/gene?orgid=META&id=AT3G59380
OASC,HTTPS://biocyc.org/gene?orgid=META&id=AT3G59760
AtMTHFR-1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G59970
SDR1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G61220
CYSC1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G61440
PANB2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G61530
SLD1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G61580
CP12-2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G62410
XXT1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G62720
UXS2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G62830
IPT3,HTTPS://biocyc.org/gene?orgid=META&id=AT3G63110
HMT2,HTTPS://biocyc.org/gene?orgid=META&id=AT3G63250
CCD1,HTTPS://biocyc.org/gene?orgid=META&id=AT3G63520
GPAT8,HTTPS://biocyc.org/gene?orgid=META&id=AT4G00400
DGD2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G00550
AT4g01070,HTTPS://biocyc.org/gene?orgid=META&id=AT4G01070
PPOX,HTTPS://biocyc.org/gene?orgid=META&id=AT4G01690
SUS3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G02280
XXT2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G02500
at4g02580,HTTPS://biocyc.org/gene?orgid=META&id=AT4G02580
CPS,HTTPS://biocyc.org/gene?orgid=META&id=AT4G02780
AOP3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G03050
AOP2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G03060
At4g04610,HTTPS://biocyc.org/gene?orgid=META&id=AT4G04610
AT4G04870,HTTPS://biocyc.org/gene?orgid=META&id=AT4G04870
At4G04930,HTTPS://biocyc.org/gene?orgid=META&id=AT4G04930
ALN,HTTPS://biocyc.org/gene?orgid=META&id=AT4G04955
arginase,HTTPS://biocyc.org/gene?orgid=META&id=AT4G08900
ISA3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G09020
NDPK1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G09320
CINV2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G09510
Cnx7,HTTPS://biocyc.org/gene?orgid=META&id=AT4G10100
LACS5,HTTPS://biocyc.org/gene?orgid=META&id=AT4G11030
BAP1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G11820
PLD,HTTPS://biocyc.org/gene?orgid=META&id=AT4G11850
SMO1-1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G12110
NYC1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13250
YUC2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13260
AtTPS12,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13280
AtTPS13,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13300
IPMI1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13430
AMT1.1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13510
CYP83A1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G13770
PDS,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14210
ECI2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14430
ECI3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14440
APS3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14680
OASA1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14880
AO1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G14940
CYP705A1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G15330
PEN1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G15340
BARS1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G15370
PPD1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G15510
CLA1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G15560
ARA1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16130
at4g16450,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16450
HINT4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16566
PSD1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16700
TPS03,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16740
ACX1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G16760
UGLYAH,HTTPS://biocyc.org/gene?orgid=META&id=AT4G17050
BAM3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G17090
FPS2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G17190
NCED2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G18350
DSEL,HTTPS://biocyc.org/gene?orgid=META&id=AT4G18550
CYP707A1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G19230
IRT2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G19680
IRT1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G19690
CHIC,HTTPS://biocyc.org/gene?orgid=META&id=AT4G19810
AAH,HTTPS://biocyc.org/gene?orgid=META&id=AT4G20070
at4g20150,HTTPS://biocyc.org/gene?orgid=META&id=AT4G20150
PyrD,HTTPS://biocyc.org/gene?orgid=META&id=AT4G20960
GA2ox8,HTTPS://biocyc.org/gene?orgid=META&id=AT4G21200
psbQ,HTTPS://biocyc.org/gene?orgid=META&id=AT4G21280
AT4G21470,HTTPS://biocyc.org/gene?orgid=META&id=AT4G21470
SPHK1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G21540
At4g21990,HTTPS://biocyc.org/gene?orgid=META&id=AT4G21990
SMO1-2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G22756
LDOX,HTTPS://biocyc.org/gene?orgid=META&id=AT4G22880
GSH1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G23100
CORI3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G23600
AT4G23660,HTTPS://biocyc.org/gene?orgid=META&id=AT4G23660
LACS4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G23850
VEP1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G24220
ATR1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G24520
PGI1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G24620
IPT4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G24650
CHLM,HTTPS://biocyc.org/gene?orgid=META&id=AT4G25080
FSD1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G25100
GA20ox1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G25420
&beta;-OHase,HTTPS://biocyc.org/gene?orgid=META&id=AT4G25700
PSD3,HTTPS://biocyc.org/gene?orgid=META&id=AT4G25970
CCoAOMT7,HTTPS://biocyc.org/gene?orgid=META&id=AT4G26220
MIOX4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G26260
GAMT1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G26420
VTC2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G26850
At-HF,HTTPS://biocyc.org/gene?orgid=META&id=AT4G26900
FAD4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G27030
GH3.5,HTTPS://biocyc.org/gene?orgid=META&id=AT4G27260
PORB,HTTPS://biocyc.org/gene?orgid=META&id=AT4G27440
AIM1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29010
HXK1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29130
GGT4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29210
AtsPLA2-gamma,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29460
AT4G29530,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29530
CKX4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G29740
AHA2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30190
ATR2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30210
DGK7,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30340
GGP1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30530
ATS2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30580
FAD6,HTTPS://biocyc.org/gene?orgid=META&id=AT4G30950
CYP83B1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G31500
MGD1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G31780
CYP82C4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G31940
CYP82C2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G31970
AtPANK2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G32180
SDH3-2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G32210
CCD8,HTTPS://biocyc.org/gene?orgid=META&id=AT4G32810
LGALDH,HTTPS://biocyc.org/gene?orgid=META&id=AT4G33670
DAP,HTTPS://biocyc.org/gene?orgid=META&id=AT4G33680
CER4,HTTPS://biocyc.org/gene?orgid=META&id=AT4G33790
CCOAOMT1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34050
<i>UGT73B2</i>,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34135
UGT73B1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34138
CAD5,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34230
IspH,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34350
FAE1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34520
SQS1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34640
SQS2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34650
PKSB,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34850
XDH1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G34890
CAT2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G35090
TKPR1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G35420
PSAT,HTTPS://biocyc.org/gene?orgid=META&id=AT4G35630
PLD,HTTPS://biocyc.org/gene?orgid=META&id=AT4G35790
ACO1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G35830
CYP84A1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G36220
CYP90C1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G36380
LCB1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G36480
GGPS1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G36810
RCCR,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37000
PLA,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37070
GH3.2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37390
COXVIa,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37830
PCK1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37870
SHM1,HTTPS://biocyc.org/gene?orgid=META&id=AT4G37930
GNTI,HTTPS://biocyc.org/gene?orgid=META&id=AT4G38240
HISN7,HTTPS://biocyc.org/gene?orgid=META&id=AT4G39120
SK2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G39540
AKN2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G39940
CYP79B2,HTTPS://biocyc.org/gene?orgid=META&id=AT4G39950
IDH-V,HTTPS://biocyc.org/gene?orgid=META&id=AT5G03290
ADK2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G03300
SBE2.2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G03650
MLS,HTTPS://biocyc.org/gene?orgid=META&id=AT5G03860
SDP1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04040
GLU1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04140
VTE5,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04490
SIR,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04590
bioF,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04620
CYP77A4,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04660
NOL,HTTPS://biocyc.org/gene?orgid=META&id=AT5G04900
CYP79A2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05260
FAD8,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05580
CYP90A1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05690
UGT76C2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05860
UGT76C1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05870
DHFS/FPGS2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G05980
AT5G06580,HTTPS://biocyc.org/gene?orgid=META&id=AT5G06580
ST2A,HTTPS://biocyc.org/gene?orgid=META&id=AT5G07010
GA20ox3,HTTPS://biocyc.org/gene?orgid=META&id=AT5G07200
IPK2&alpha;,HTTPS://biocyc.org/gene?orgid=META&id=AT5G07370
GDH2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G07440
CYP75B1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G07990
HEMC,HTTPS://biocyc.org/gene?orgid=META&id=AT5G08280
STE14B,HTTPS://biocyc.org/gene?orgid=META&id=AT5G08335
at5g08530,HTTPS://biocyc.org/gene?orgid=META&id=AT5G08530
FLS,HTTPS://biocyc.org/gene?orgid=META&id=AT5G08640
SDH3-1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G09600
SNG2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G09640
AT5G09660,HTTPS://biocyc.org/gene?orgid=META&id=AT5G09660
PAS2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G10480
AtCM2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G10870
PPD5,HTTPS://biocyc.org/gene?orgid=META&id=AT5G11450
at5g11770,HTTPS://biocyc.org/gene?orgid=META&id=AT5G11770
AT5G11880,HTTPS://biocyc.org/gene?orgid=META&id=AT5G11880
PYD2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G12200
AtFCL,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13050
AT5G13320,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13320
UCR1-1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13430
UCR1-2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13440
GUN5,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13630
AT5G13640,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13640
PAO1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13700
SMT1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13710
PPH,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13800
CHS,HTTPS://biocyc.org/gene?orgid=META&id=AT5G13930
IMDH3,HTTPS://biocyc.org/gene?orgid=META&id=AT5G14200
At5g14760,HTTPS://biocyc.org/gene?orgid=META&id=AT5G14760
FDH1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G14780
GMII,HTTPS://biocyc.org/gene?orgid=META&id=AT5G14950
GNA1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G15770
PCME,HTTPS://biocyc.org/gene?orgid=META&id=AT5G15860
pGlcT,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16150
BCCP1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16390
IPP1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16440
GLN1;4,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16570
ITPK1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16760
P1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G16970
UGT78D2,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17050
PSY,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17230
GAD1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17330
AT5G17380,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17380
MEX1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17520
AtMS1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G17920
CSD3,HTTPS://biocyc.org/gene?orgid=META&id=AT5G18100
GDH1,HTTPS://biocyc.org/gene?orgid=META&id=AT5G18170
